time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.steering_wheel_angle
2024/05/14/15:15:59.897567,87304,1715714159,897252373,,0.05235987901687622
2024/05/14/15:15:59.907817,87305,1715714159,907521961,,0.05235987901687622
2024/05/14/15:15:59.917591,87306,1715714159,917251613,,0.05235987901687622
2024/05/14/15:15:59.929272,87307,1715714159,929020028,,0.05235987901687622
2024/05/14/15:15:59.937629,87308,1715714159,937272605,,0.05235987901687622
2024/05/14/15:15:59.947787,87309,1715714159,947523837,,0.05235987901687622
2024/05/14/15:15:59.957530,87310,1715714159,957272136,,0.05235987901687622
2024/05/14/15:15:59.967902,87311,1715714159,967524605,,0.05235987901687622
2024/05/14/15:15:59.983061,87312,1715714159,977280647,,0.05235987901687622
2024/05/14/15:15:59.987924,87313,1715714159,987521950,,0.05235987901687622
2024/05/14/15:15:59.997592,87314,1715714159,997271587,,0.05235987901687622
2024/05/14/15:16:00.007890,87315,1715714160,7521598,,0.05235987901687622
2024/05/14/15:16:00.017544,87316,1715714160,17270097,,0.05235987901687622
2024/05/14/15:16:00.029335,87317,1715714160,29041981,,0.05235987901687622
2024/05/14/15:16:00.037760,87318,1715714160,37298764,,0.05235987901687622
2024/05/14/15:16:00.047884,87319,1715714160,47542910,,0.05235987901687622
2024/05/14/15:16:00.057526,87320,1715714160,57288543,,0.05235987901687622
2024/05/14/15:16:00.067838,87321,1715714160,67540659,,0.05235987901687622
2024/05/14/15:16:00.077651,87322,1715714160,77298081,,0.05235987901687622
2024/05/14/15:16:00.087985,87323,1715714160,87548028,,0.05235987901687622
2024/05/14/15:16:00.097638,87324,1715714160,97329616,,0.05235987901687622
2024/05/14/15:16:00.107781,87325,1715714160,107539195,,0.05235987901687622
2024/05/14/15:16:00.117511,87326,1715714160,117289315,,0.05235987901687622
2024/05/14/15:16:00.129302,87327,1715714160,129060038,,0.05235987901687622
2024/05/14/15:16:00.137595,87328,1715714160,137313326,,0.05235987901687622
2024/05/14/15:16:00.147763,87329,1715714160,147559509,,0.05235987901687622
2024/05/14/15:16:00.157520,87330,1715714160,157307913,,0.05235987901687622
2024/05/14/15:16:00.168060,87331,1715714160,167560311,,0.05235987901687622
2024/05/14/15:16:00.180447,87332,1715714160,177338276,,0.05235987901687622
2024/05/14/15:16:00.187898,87333,1715714160,187563293,,0.05235987901687622
2024/05/14/15:16:00.197642,87334,1715714160,197310535,,0.05235987901687622
2024/05/14/15:16:00.207818,87335,1715714160,207557715,,0.05235987901687622
2024/05/14/15:16:00.217645,87336,1715714160,217310178,,0.05235987901687622
2024/05/14/15:16:00.229374,87337,1715714160,229079537,,0.05235987901687622
2024/05/14/15:16:00.237860,87338,1715714160,237333579,,0.05235987901687622
2024/05/14/15:16:00.247926,87339,1715714160,247600485,,0.05235987901687622
2024/05/14/15:16:00.257665,87340,1715714160,257332576,,0.05235987901687622
2024/05/14/15:16:00.267913,87341,1715714160,267584519,,0.05235987901687622
2024/05/14/15:16:00.277411,87342,1715714160,277090304,,0.05235987901687622
2024/05/14/15:16:00.287883,87343,1715714160,287581489,,0.05235987901687622
2024/05/14/15:16:00.297611,87344,1715714160,297326619,,0.05235987901687622
2024/05/14/15:16:00.307897,87345,1715714160,307600007,,0.05235987901687622
2024/05/14/15:16:00.317330,87346,1715714160,317077218,,0.05235987901687622
2024/05/14/15:16:00.329234,87347,1715714160,328863919,,0.05235987901687622
2024/05/14/15:16:00.337392,87348,1715714160,337096669,,0.05235987901687622
2024/05/14/15:16:00.347900,87349,1715714160,347602124,,0.05235987901687622
2024/05/14/15:16:00.357394,87350,1715714160,357100358,,0.05235987901687622
2024/05/14/15:16:00.368006,87351,1715714160,367630203,,0.05235987901687622
2024/05/14/15:16:00.377703,87352,1715714160,377353914,,0.05235987901687622
2024/05/14/15:16:00.388091,87353,1715714160,387605750,,0.05235987901687622
2024/05/14/15:16:00.397403,87354,1715714160,397098925,,0.05235987901687622
2024/05/14/15:16:00.407876,87355,1715714160,407603176,,0.05235987901687622
2024/05/14/15:16:00.417337,87356,1715714160,417094782,,0.05235987901687622
2024/05/14/15:16:00.429203,87357,1715714160,428891183,,0.05235987901687622
2024/05/14/15:16:00.437423,87358,1715714160,437116592,,0.05235987901687622
2024/05/14/15:16:00.447657,87359,1715714160,447367510,,0.05235987901687622
2024/05/14/15:16:00.457360,87360,1715714160,457115499,,0.05235987901687622
