time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.twist.linear.x,.twist.linear.y,.twist.linear.z,.twist.angular.x,.twist.angular.y,.twist.angular.z
2024/05/14/15:11:24.953488,29034,1715713884,953083937,base_link,3.728045332512311,0.0,0.0,0.0,0.0,-0.006464869911909055
2024/05/14/15:11:24.973634,29035,1715713884,973431998,base_link,3.7375277053288007,0.0,0.0,0.0,0.0,-0.006469780117170687
2024/05/14/15:11:24.993275,29036,1715713884,992891930,base_link,3.7914704620313464,0.0,0.0,0.0,0.0,-0.006638569402867888
2024/05/14/15:11:25.013152,29037,1715713885,12927240,base_link,3.822080202432236,0.0,0.0,0.0,0.0,-0.006662934113530087
2024/05/14/15:11:25.043405,29038,1715713885,34077434,base_link,3.8418435963614956,0.0,0.0,0.0,0.0,-0.006672702028800263
2024/05/14/15:11:25.053215,29039,1715713885,52951263,base_link,3.855631956522469,0.0,0.0,0.0,0.0,-0.006678068351971204
2024/05/14/15:11:25.073388,29040,1715713885,73145509,base_link,3.8657991315639184,0.0,0.0,0.0,0.0,-0.006681493991486331
2024/05/14/15:11:25.093713,29041,1715713885,93409720,base_link,3.915739819404467,0.0,0.0,0.0,0.0,-0.006821831460368016
2024/05/14/15:11:25.113340,29042,1715713885,113095305,base_link,3.9440908354218447,0.0,0.0,0.0,0.0,-0.00684208235423699
2024/05/14/15:11:25.139455,29043,1715713885,133738343,base_link,3.96235023635942,0.0,0.0,0.0,0.0,-0.006850354776719607
2024/05/14/15:11:25.153555,29044,1715713885,153225316,base_link,3.975092838722705,0.0,0.0,0.0,0.0,-0.006854914213477121
2024/05/14/15:11:25.173800,29045,1715713885,173276353,base_link,3.984491125328038,0.0,0.0,0.0,0.0,-0.006857834125000204
2024/05/14/15:11:25.193363,29046,1715713885,193126263,base_link,4.027819750149116,0.0,0.0,0.0,0.0,-0.0069736199247590995
2024/05/14/15:11:25.213814,29047,1715713885,213582919,base_link,4.052407036979662,0.0,0.0,0.0,0.0,-0.006990334244155036
2024/05/14/15:11:25.234803,29048,1715713885,233194725,base_link,4.068271406765695,0.0,0.0,0.0,0.0,-0.006997270395509289
2024/05/14/15:11:25.253502,29049,1715713885,253217565,base_link,4.079340887876297,0.0,0.0,0.0,0.0,-0.007001113965554067
2024/05/14/15:11:25.273237,29050,1715713885,273053628,base_link,4.087504119063734,0.0,0.0,0.0,0.0,-0.00700358893117377
2024/05/14/15:11:25.293604,29051,1715713885,293136002,base_link,4.128564263665332,0.0,0.0,0.0,0.0,-0.007116854579211228
2024/05/14/15:11:25.313278,29052,1715713885,313081642,base_link,4.151863482003725,0.0,0.0,0.0,0.0,-0.007133205455183494
2024/05/14/15:11:25.333402,29053,1715713885,333102271,base_link,4.166961295140618,0.0,0.0,0.0,0.0,-0.007140295027251595
2024/05/14/15:11:25.353823,29054,1715713885,353517932,base_link,4.177490683578019,0.0,0.0,0.0,0.0,-0.007144191906170965
2024/05/14/15:11:25.373509,29055,1715713885,373217726,base_link,4.185251713586237,0.0,0.0,0.0,0.0,-0.007146679796389951
2024/05/14/15:11:25.394171,29056,1715713885,393492195,base_link,4.226825348041483,0.0,0.0,0.0,0.0,-0.00726384219569069
2024/05/14/15:11:25.413554,29057,1715713885,413247145,base_link,4.2504248379041725,0.0,0.0,0.0,0.0,-0.00728174724051554
2024/05/14/15:11:25.433576,29058,1715713885,433305896,base_link,4.265623326575877,0.0,0.0,0.0,0.0,-0.007289052870243165
2024/05/14/15:11:25.454141,29059,1715713885,453678700,base_link,4.276229147629774,0.0,0.0,0.0,0.0,-0.007293072049426396
2024/05/14/15:11:25.473868,29060,1715713885,473577115,base_link,4.284050873565382,0.0,0.0,0.0,0.0,-0.0072956394998991096
2024/05/14/15:11:25.493904,29061,1715713885,493665228,base_link,4.324485643156571,0.0,0.0,0.0,0.0,-0.007529834410060763
2024/05/14/15:11:25.514151,29062,1715713885,513877631,base_link,4.34743040530056,0.0,0.0,0.0,0.0,-0.007563632676897423
2024/05/14/15:11:25.534030,29063,1715713885,533315118,base_link,4.362212240367814,0.0,0.0,0.0,0.0,-0.007578065185214903
2024/05/14/15:11:25.553807,29064,1715713885,553553921,base_link,4.372528055009991,0.0,0.0,0.0,0.0,-0.007585930587299238
2024/05/14/15:11:25.574184,29065,1715713885,573860404,base_link,4.38013668651731,0.0,0.0,0.0,0.0,-0.007590906662584696
2024/05/14/15:11:25.594019,29066,1715713885,593698330,base_link,4.41758600214409,0.0,0.0,0.0,0.0,-0.007699887530828039
2024/05/14/15:11:25.614215,29067,1715713885,613869389,base_link,4.438836766807767,0.0,0.0,0.0,0.0,-0.007715618371842267
2024/05/14/15:11:25.633926,29068,1715713885,633574534,base_link,4.452557351305978,0.0,0.0,0.0,0.0,-0.007722941295648175
2024/05/14/15:11:25.653466,29069,1715713885,653227823,base_link,4.4621305711060515,0.0,0.0,0.0,0.0,-0.00772695454920391
2024/05/14/15:11:25.673670,29070,1715713885,673398616,base_link,4.469190011049605,0.0,0.0,0.0,0.0,-0.007729507502620421
2024/05/14/15:11:25.693367,29071,1715713885,693120643,base_link,4.504305072172896,0.0,0.0,0.0,0.0,-0.007824445979106167
2024/05/14/15:11:25.713978,29072,1715713885,713652037,base_link,4.524230555434434,0.0,0.0,0.0,0.0,-0.00783814904936905
2024/05/14/15:11:25.734200,29073,1715713885,733356681,base_link,4.537069586256165,0.0,0.0,0.0,0.0,-0.00784364204499022
2024/05/14/15:11:25.753353,29074,1715713885,753146238,base_link,4.546081222291059,0.0,0.0,0.0,0.0,-0.007847424268359472
2024/05/14/15:11:25.773431,29075,1715713885,773113658,base_link,4.5527237768771265,0.0,0.0,0.0,0.0,-0.007849856594860502
2024/05/14/15:11:25.793391,29076,1715713885,793060741,base_link,4.585728981027378,0.0,0.0,0.0,0.0,-0.007938527490312312
2024/05/14/15:11:25.813540,29077,1715713885,813291219,base_link,4.604518239427576,0.0,0.0,0.0,0.0,-0.007952833169110593
2024/05/14/15:11:25.833910,29078,1715713885,833650882,base_link,4.6166151252420775,0.0,0.0,0.0,0.0,-0.007958671554610346
2024/05/14/15:11:25.854051,29079,1715713885,853716482,base_link,4.62505378382494,0.0,0.0,0.0,0.0,-0.007961882831328565
2024/05/14/15:11:25.873724,29080,1715713885,873494443,base_link,4.63127508487722,0.0,0.0,0.0,0.0,-0.00796393252484823
2024/05/14/15:11:25.894091,29081,1715713885,893802293,base_link,4.656982539668845,0.0,0.0,0.0,0.0,-0.008024532519297738
2024/05/14/15:11:25.914038,29082,1715713885,913774142,base_link,4.6715691596609235,0.0,0.0,0.0,0.0,-0.008033280457545753
2024/05/14/15:11:25.934735,29083,1715713885,933251667,base_link,4.68098586470591,0.0,0.0,0.0,0.0,-0.008038077165757983
2024/05/14/15:11:25.953366,29084,1715713885,953040590,base_link,4.687555426779613,0.0,0.0,0.0,0.0,-0.008040702079162394
2024/05/14/15:11:25.973413,29085,1715713885,973162353,base_link,4.692399308232879,0.0,0.0,0.0,0.0,-0.008042367922410927
2024/05/14/15:11:25.993634,29086,1715713885,993397144,base_link,4.722149941795438,0.0,0.0,0.0,0.0,-0.008127052694370543
2024/05/14/15:11:26.013511,29087,1715713886,13134407,base_link,4.739031219566497,0.0,0.0,0.0,0.0,-0.008139274123666293
2024/05/14/15:11:26.033386,29088,1715713886,33097665,base_link,4.749917107496783,0.0,0.0,0.0,0.0,-0.008145436445618819
2024/05/14/15:11:26.053883,29089,1715713886,53152006,base_link,4.757513418894047,0.0,0.0,0.0,0.0,-0.00814884135433672
2024/05/14/15:11:26.073509,29090,1715713886,73252516,base_link,4.7631156768371365,0.0,0.0,0.0,0.0,-0.008151024471438058
2024/05/14/15:11:26.093448,29091,1715713886,93145752,base_link,4.794267401246459,0.0,0.0,0.0,0.0,-0.008370948996579633
2024/05/14/15:11:26.113725,29092,1715713886,113341043,base_link,4.811944173920803,0.0,0.0,0.0,0.0,-0.008402687729117758
2024/05/14/15:11:26.133538,29093,1715713886,133148207,base_link,4.8233934422233,0.0,0.0,0.0,0.0,-0.008416807052499382
2024/05/14/15:11:26.153624,29094,1715713886,153318410,base_link,4.831379575639498,0.0,0.0,0.0,0.0,-0.008424497018775136
2024/05/14/15:11:26.173601,29095,1715713886,173316054,base_link,4.837266811557147,0.0,0.0,0.0,0.0,-0.008429357492637762
2024/05/14/15:11:26.193542,29096,1715713886,193126862,base_link,4.864975274297013,0.0,0.0,0.0,0.0,-0.008644677217428098
2024/05/14/15:11:26.214546,29097,1715713886,213329437,base_link,4.880697009777216,0.0,0.0,0.0,0.0,-0.008675751259095794
2024/05/14/15:11:26.233475,29098,1715713886,233240204,base_link,4.89088147445308,0.0,0.0,0.0,0.0,-0.008689732196834136
2024/05/14/15:11:26.253956,29099,1715713886,253285799,base_link,4.897984380459707,0.0,0.0,0.0,0.0,-0.0086973217128949
2024/05/14/15:11:26.273427,29100,1715713886,273207214,base_link,4.903219752629409,0.0,0.0,0.0,0.0,-0.008702101729710192
2024/05/14/15:11:26.293601,29101,1715713886,293293980,base_link,4.921885144238235,0.0,0.0,0.0,0.0,-0.008750547585467597
2024/05/14/15:11:26.314094,29102,1715713886,313231588,base_link,4.932475260572434,0.0,0.0,0.0,0.0,-0.008757540787631699
2024/05/14/15:11:26.333472,29103,1715713886,333128274,base_link,4.939330783490814,0.0,0.0,0.0,0.0,-0.008761945062342789
2024/05/14/15:11:26.353586,29104,1715713886,353345977,base_link,4.944112049168557,0.0,0.0,0.0,0.0,-0.008764360149079872
2024/05/14/15:11:26.373650,29105,1715713886,373297559,base_link,4.94763620530993,0.0,0.0,0.0,0.0,-0.008765895079193675
2024/05/14/15:11:26.393728,29106,1715713886,393484585,base_link,4.968420154163263,0.0,0.0,0.0,0.0,-0.00854914158102901
2024/05/14/15:11:26.413375,29107,1715713886,413076971,base_link,4.980275345373031,0.0,0.0,0.0,0.0,-0.008520295396604767
2024/05/14/15:11:26.434118,29108,1715713886,433748790,base_link,4.987906889723707,0.0,0.0,0.0,0.0,-0.008508799089296274
2024/05/14/15:11:26.453444,29109,1715713886,453131590,base_link,4.9932296138226,0.0,0.0,0.0,0.0,-0.00850263913690605
2024/05/14/15:11:26.473845,29110,1715713886,473511432,base_link,4.997152915853982,0.0,0.0,0.0,0.0,-0.008498807590451952
2024/05/14/15:11:26.493455,29111,1715713886,493119916,base_link,5.018659365176586,0.0,0.0,0.0,0.0,-0.008398158033777768
2024/05/14/15:11:26.513497,29112,1715713886,513238650,base_link,5.030912355069728,0.0,0.0,0.0,0.0,-0.008386081156610645
2024/05/14/15:11:26.533634,29113,1715713886,533371359,base_link,5.03880115359667,0.0,0.0,0.0,0.0,-0.008381323304099266
2024/05/14/15:11:26.553484,29114,1715713886,553135781,base_link,5.044304106449479,0.0,0.0,0.0,0.0,-0.008378806550114108
2024/05/14/15:11:26.573575,29115,1715713886,573331464,base_link,5.0483608338393635,0.0,0.0,0.0,0.0,-0.008377261018131115
2024/05/14/15:11:26.593621,29116,1715713886,593137769,base_link,5.0753474416164215,0.0,0.0,0.0,0.0,-0.008440848533490804
2024/05/14/15:11:26.613621,29117,1715713886,613429677,base_link,5.090660131320495,0.0,0.0,0.0,0.0,-0.008450025857861148
2024/05/14/15:11:26.633869,29118,1715713886,633617547,base_link,5.100584990571401,0.0,0.0,0.0,0.0,-0.008455569985813396
2024/05/14/15:11:26.653515,29119,1715713886,653264962,base_link,5.107506598691048,0.0,0.0,0.0,0.0,-0.008458569288252248
2024/05/14/15:11:26.673440,29120,1715713886,673146941,base_link,5.112608122519744,0.0,0.0,0.0,0.0,-0.008460449163085495
2024/05/14/15:11:26.693708,29121,1715713886,693262354,base_link,5.1362580321690015,0.0,0.0,0.0,0.0,-0.008515265106296667
2024/05/14/15:11:26.713514,29122,1715713886,713223483,base_link,5.149676504153465,0.0,0.0,0.0,0.0,-0.00852317435970978
2024/05/14/15:11:26.733423,29123,1715713886,733233271,base_link,5.1583873382672145,0.0,0.0,0.0,0.0,-0.00852843742906321
2024/05/14/15:11:26.754109,29124,1715713886,753769459,base_link,5.164460811124783,0.0,0.0,0.0,0.0,-0.008531266576756045
2024/05/14/15:11:26.773415,29125,1715713886,773177660,base_link,5.168936117031433,0.0,0.0,0.0,0.0,-0.008533027124166082
2024/05/14/15:11:26.793704,29126,1715713886,793377127,base_link,5.195353364516274,0.0,0.0,0.0,0.0,-0.008601197555725103
2024/05/14/15:11:26.813418,29127,1715713886,813166647,base_link,5.210341807217559,0.0,0.0,0.0,0.0,-0.008611032419468489
2024/05/14/15:11:26.833360,29128,1715713886,833148316,base_link,5.21999849861602,0.0,0.0,0.0,0.0,-0.008614971885556821
2024/05/14/15:11:26.853473,29129,1715713886,853228401,base_link,5.226744685241818,0.0,0.0,0.0,0.0,-0.00861864204440965
2024/05/14/15:11:26.873508,29130,1715713886,873261581,base_link,5.231718893967254,0.0,0.0,0.0,0.0,-0.008620959023950023
2024/05/14/15:11:26.893553,29131,1715713886,893220798,base_link,5.252558101807864,0.0,0.0,0.0,0.0,-0.007656868138672536
2024/05/14/15:11:26.913920,29132,1715713886,913644385,base_link,5.264382481491389,0.0,0.0,0.0,0.0,-0.007517756388938212
2024/05/14/15:11:26.933990,29133,1715713886,933573606,base_link,5.272001273409386,0.0,0.0,0.0,0.0,-0.007462013994287231
2024/05/14/15:11:26.954066,29134,1715713886,953729793,base_link,5.277347345922149,0.0,0.0,0.0,0.0,-0.007433436915895921
2024/05/14/15:11:26.973534,29135,1715713886,973286833,base_link,5.281288448348053,0.0,0.0,0.0,0.0,-0.007415619929150782
2024/05/14/15:11:26.993714,29136,1715713886,993391445,base_link,5.301532235543234,0.0,0.0,0.0,0.0,-0.004486772395926831
2024/05/14/15:11:27.014210,29137,1715713887,13797148,base_link,5.313018413318449,0.0,0.0,0.0,0.0,-0.0040641600240287155
2024/05/14/15:11:27.033532,29138,1715713887,33270184,base_link,5.320468875198178,0.0,0.0,0.0,0.0,-0.003896634568112798
2024/05/14/15:11:27.054063,29139,1715713887,53311762,base_link,5.325664545390094,0.0,0.0,0.0,0.0,-0.0038063920922309534
2024/05/14/15:11:27.073276,29140,1715713887,72999947,base_link,5.329493739690384,0.0,0.0,0.0,0.0,-0.0037499835106881616
2024/05/14/15:11:27.093508,29141,1715713887,93281010,base_link,5.344287611955843,0.0,0.0,0.0,0.0,-0.000946062315756945
2024/05/14/15:11:27.113301,29142,1715713887,113023492,base_link,5.352681015566994,0.0,0.0,0.0,0.0,-0.0005414725426663071
2024/05/14/15:11:27.133170,29143,1715713887,133015938,base_link,5.358105647364539,0.0,0.0,0.0,0.0,-0.000381368402113679
2024/05/14/15:11:27.153253,29144,1715713887,152946727,base_link,5.361889530970999,0.0,0.0,0.0,0.0,-0.0002951054793263301
2024/05/14/15:11:27.173930,29145,1715713887,173706572,base_link,5.3646789459230515,0.0,0.0,0.0,0.0,-0.0002411716076930924
2024/05/14/15:11:27.193459,29146,1715713887,193017187,base_link,5.3815198701062235,0.0,0.0,0.0,0.0,-6.116475173364953e-05
2024/05/14/15:11:27.214363,29147,1715713887,213201607,base_link,5.39107552482868,0.0,0.0,0.0,0.0,-3.519007455986548e-05
2024/05/14/15:11:27.233333,29148,1715713887,233080988,base_link,5.397265133338348,0.0,0.0,0.0,0.0,-2.701636817739747e-05
2024/05/14/15:11:27.253414,29149,1715713887,253143127,base_link,5.4015819917784125,0.0,0.0,0.0,0.0,-2.2590914748524973e-05
2024/05/14/15:11:27.273545,29150,1715713887,273035370,base_link,5.4047638642994835,0.0,0.0,0.0,0.0,-1.9805463198361338e-05
2024/05/14/15:11:27.293335,29151,1715713887,293110229,base_link,5.428852732597074,0.0,0.0,0.0,0.0,-0.0014893590195436393
2024/05/14/15:11:27.313351,29152,1715713887,313097870,base_link,5.442520920521538,0.0,0.0,0.0,0.0,-0.0017014047283605955
2024/05/14/15:11:27.334531,29153,1715713887,333372927,base_link,5.451327579488629,0.0,0.0,0.0,0.0,-0.0017863703566695667
2024/05/14/15:11:27.353220,29154,1715713887,353052558,base_link,5.4575041755053855,0.0,0.0,0.0,0.0,-0.0018337734232948203
2024/05/14/15:11:27.373493,29155,1715713887,373269609,base_link,5.462057333673535,0.0,0.0,0.0,0.0,-0.0018634341166306092
2024/05/14/15:11:27.393417,29156,1715713887,393202963,base_link,5.486031430083377,0.0,0.0,0.0,0.0,-0.001966810104005907
2024/05/14/15:11:27.413566,29157,1715713887,413256940,base_link,5.4996341406679505,0.0,0.0,0.0,0.0,-0.0019817277826373082
2024/05/14/15:11:27.433567,29158,1715713887,433257823,base_link,5.508403539843576,0.0,0.0,0.0,0.0,-0.0019898115015013693
2024/05/14/15:11:27.453977,29159,1715713887,453364843,base_link,5.514522836063167,0.0,0.0,0.0,0.0,-0.001994205077555419
2024/05/14/15:11:27.473181,29160,1715713887,472950785,base_link,5.5190356535637255,0.0,0.0,0.0,0.0,-0.0019969727561259206
2024/05/14/15:11:27.493769,29161,1715713887,493337384,base_link,5.539041595788475,0.0,0.0,0.0,0.0,-0.0005040043804243226
2024/05/14/15:11:27.514148,29162,1715713887,513779864,base_link,5.550393631468914,0.0,0.0,0.0,0.0,-0.0002885781197024417
2024/05/14/15:11:27.533916,29163,1715713887,533394586,base_link,5.557736117353043,0.0,0.0,0.0,0.0,-0.00020458470460739452
2024/05/14/15:11:27.554963,29164,1715713887,553774649,base_link,5.562858320460895,0.0,0.0,0.0,0.0,-0.0001593206637347328
2024/05/14/15:11:27.573428,29165,1715713887,573168649,base_link,5.566634750375619,0.0,0.0,0.0,0.0,-0.00013101185502227035
2024/05/14/15:11:27.594196,29166,1715713887,593845037,base_link,5.580050290177981,0.0,0.0,0.0,0.0,0.00268663334684419
2024/05/14/15:11:27.613499,29167,1715713887,613270462,base_link,5.58766222387473,0.0,0.0,0.0,0.0,0.0030932060194015726
2024/05/14/15:11:27.633392,29168,1715713887,633126413,base_link,5.592566624161413,0.0,0.0,0.0,0.0,0.0032561231016242725
2024/05/14/15:11:27.653796,29169,1715713887,653325606,base_link,5.595989167336008,0.0,0.0,0.0,0.0,0.003342195512170733
2024/05/14/15:11:27.673448,29170,1715713887,673227046,base_link,5.598513463029092,0.0,0.0,0.0,0.0,0.003395989948418789
2024/05/14/15:11:27.693943,29171,1715713887,693419827,base_link,5.612275970639107,0.0,0.0,0.0,0.0,0.005715068081491453
2024/05/14/15:11:27.713686,29172,1715713887,713425428,base_link,5.620085288264436,0.0,0.0,0.0,0.0,0.006049697124954315
2024/05/14/15:11:27.733374,29173,1715713887,733109246,base_link,5.625132248603845,0.0,0.0,0.0,0.0,0.006181330117127891
2024/05/14/15:11:27.753652,29174,1715713887,753356364,base_link,5.628653382723673,0.0,0.0,0.0,0.0,0.006252279150642381
2024/05/14/15:11:27.773538,29175,1715713887,773307646,base_link,5.631249641726401,0.0,0.0,0.0,0.0,0.006296657493411577
2024/05/14/15:11:27.793654,29176,1715713887,793227643,base_link,5.633367324880686,0.0,0.0,0.0,0.0,0.005226793775304274
2024/05/14/15:11:27.813527,29177,1715713887,813281817,base_link,5.634568689377854,0.0,0.0,0.0,0.0,0.0050724211533195165
2024/05/14/15:11:27.833623,29178,1715713887,833367940,base_link,5.635373829098076,0.0,0.0,0.0,0.0,0.00500794523070728
2024/05/14/15:11:27.854177,29179,1715713887,853607759,base_link,5.635933420665261,0.0,0.0,0.0,0.0,0.004973242873280897
2024/05/14/15:11:27.873458,29180,1715713887,873212695,base_link,5.636344381809387,0.0,0.0,0.0,0.0,0.00495157758995101
2024/05/14/15:11:27.893868,29181,1715713887,893637185,base_link,5.643602006934899,0.0,0.0,0.0,0.0,0.0036826150642418846
2024/05/14/15:11:27.914589,29182,1715713887,913750065,base_link,5.64771948919675,0.0,0.0,0.0,0.0,0.003499515217009101
2024/05/14/15:11:27.933996,29183,1715713887,933626286,base_link,5.65037205518589,0.0,0.0,0.0,0.0,0.0034261493556906604
2024/05/14/15:11:27.954223,29184,1715713887,953757506,base_link,5.652258368329035,0.0,0.0,0.0,0.0,0.0033847125975996276
2024/05/14/15:11:27.973571,29185,1715713887,973285083,base_link,5.653646946774542,0.0,0.0,0.0,0.0,0.0033588192086981125
2024/05/14/15:11:27.993521,29186,1715713887,993272716,base_link,5.666598542980166,0.0,0.0,0.0,0.0,0.002223267178769057
2024/05/14/15:11:28.014092,29187,1715713888,13817083,base_link,5.673946492499703,0.0,0.0,0.0,0.0,0.0020594160506851905
2024/05/14/15:11:28.033416,29188,1715713888,33203377,base_link,5.678699792346355,0.0,0.0,0.0,0.0,0.001991343530886326
2024/05/14/15:11:28.053976,29189,1715713888,53580655,base_link,5.682014869766998,0.0,0.0,0.0,0.0,0.001954690249710265
2024/05/14/15:11:28.073601,29190,1715713888,73274383,base_link,5.684458302947424,0.0,0.0,0.0,0.0,0.0019317960397109075
2024/05/14/15:11:28.093683,29191,1715713888,93426635,base_link,5.700666019935109,0.0,0.0,0.0,0.0,0.0015638874201088096
2024/05/14/15:11:28.113693,29192,1715713888,113462350,base_link,5.70986226171848,0.0,0.0,0.0,0.0,0.0015108037228288118
2024/05/14/15:11:28.134133,29193,1715713888,133639683,base_link,5.715792778772416,0.0,0.0,0.0,0.0,0.001487033518910045
2024/05/14/15:11:28.154075,29194,1715713888,153623302,base_link,5.719930691987078,0.0,0.0,0.0,0.0,0.001474257688842608
2024/05/14/15:11:28.174064,29195,1715713888,173743793,base_link,5.722981995826782,0.0,0.0,0.0,0.0,0.001466296440313903
2024/05/14/15:11:28.193361,29196,1715713888,193107092,base_link,5.735088999335588,0.0,0.0,0.0,0.0,0.002067559729196628
2024/05/14/15:11:28.213442,29197,1715713888,213189257,base_link,5.741958802415366,0.0,0.0,0.0,0.0,0.002154322636390175
2024/05/14/15:11:28.233564,29198,1715713888,233256283,base_link,5.74638528710673,0.0,0.0,0.0,0.0,0.0021890916651872926
2024/05/14/15:11:28.253654,29199,1715713888,253286674,base_link,5.749478758022553,0.0,0.0,0.0,0.0,0.0022060395002224194
2024/05/14/15:11:28.273350,29200,1715713888,273121384,base_link,5.751760145189821,0.0,0.0,0.0,0.0,0.002216633083946131
2024/05/14/15:11:28.293842,29201,1715713888,293634734,base_link,5.761155031135643,0.0,0.0,0.0,0.0,0.0024160412765105205
2024/05/14/15:11:28.313602,29202,1715713888,313260081,base_link,5.766485948026537,0.0,0.0,0.0,0.0,0.0024448156881897018
2024/05/14/15:11:28.333396,29203,1715713888,333134869,base_link,5.7699198505356115,0.0,0.0,0.0,0.0,0.0024541347018264942
2024/05/14/15:11:28.354074,29204,1715713888,353711210,base_link,5.772316549457934,0.0,0.0,0.0,0.0,0.0024591548082495327
2024/05/14/15:11:28.373561,29205,1715713888,373340384,base_link,5.7740844178176,0.0,0.0,0.0,0.0,0.0024622975630303884
2024/05/14/15:11:28.394047,29206,1715713888,393557141,base_link,5.7799313465988655,0.0,0.0,0.0,0.0,0.00248044147142402
2024/05/14/15:11:28.413631,29207,1715713888,413316269,base_link,5.783249221113549,0.0,0.0,0.0,0.0,0.0024830610966011064
2024/05/14/15:11:28.433421,29208,1715713888,433162967,base_link,5.785377243656587,0.0,0.0,0.0,0.0,0.0024820785179952387
2024/05/14/15:11:28.454572,29209,1715713888,453524561,base_link,5.786863283759653,0.0,0.0,0.0,0.0,0.0024815490138927775
2024/05/14/15:11:28.473542,29210,1715713888,473210808,base_link,5.787960009918256,0.0,0.0,0.0,0.0,0.0024812225048380025
2024/05/14/15:11:28.501824,29211,1715713888,493390461,base_link,5.786051386489115,0.0,0.0,0.0,0.0,0.002326918507047344
2024/05/14/15:11:28.513868,29212,1715713888,513732412,base_link,5.784968655686327,0.0,0.0,0.0,0.0,0.002304654850114767
2024/05/14/15:11:28.533505,29213,1715713888,533269152,base_link,5.784262206150335,0.0,0.0,0.0,0.0,0.002293323349154885
2024/05/14/15:11:28.554609,29214,1715713888,553594705,base_link,5.783769975527222,0.0,0.0,0.0,0.0,0.0022872536233486196
2024/05/14/15:11:28.573620,29215,1715713888,573377184,base_link,5.783407522681449,0.0,0.0,0.0,0.0,0.0022834878853081717
2024/05/14/15:11:28.593715,29216,1715713888,593315182,base_link,5.790599578176382,0.0,0.0,0.0,0.0,0.001662505542479131
2024/05/14/15:11:28.613833,29217,1715713888,613539035,base_link,5.794680917812219,0.0,0.0,0.0,0.0,0.0015729052954246414
2024/05/14/15:11:28.633669,29218,1715713888,633452142,base_link,5.797310975212307,0.0,0.0,0.0,0.0,0.0015370048946055574
2024/05/14/15:11:28.655426,29219,1715713888,653318140,base_link,5.799142177612755,0.0,0.0,0.0,0.0,0.0015159126862668152
2024/05/14/15:11:28.673271,29220,1715713888,673062120,base_link,5.800493436444717,0.0,0.0,0.0,0.0,0.0015027249290542122
2024/05/14/15:11:28.693751,29221,1715713888,693297308,base_link,5.810817528963248,0.0,0.0,0.0,0.0,0.0013139311704254567
2024/05/14/15:11:28.713234,29222,1715713888,713049561,base_link,5.816676060169433,0.0,0.0,0.0,0.0,0.001286690530399688
2024/05/14/15:11:28.733619,29223,1715713888,733324933,base_link,5.820470632804592,0.0,0.0,0.0,0.0,0.001273614092181721
2024/05/14/15:11:28.753657,29224,1715713888,753325348,base_link,5.823117610206398,0.0,0.0,0.0,0.0,0.001266596772293472
2024/05/14/15:11:28.773839,29225,1715713888,773504004,base_link,5.825069019601759,0.0,0.0,0.0,0.0,0.001262232798126199
2024/05/14/15:11:28.793998,29226,1715713888,793496692,base_link,5.836467242812186,0.0,0.0,0.0,0.0,0.001100429618222666
2024/05/14/15:11:28.813578,29227,1715713888,813336058,base_link,5.842934704611469,0.0,0.0,0.0,0.0,0.0010770856847495279
2024/05/14/15:11:28.833229,29228,1715713888,832979793,base_link,5.847112083654387,0.0,0.0,0.0,0.0,0.0010657487718859359
2024/05/14/15:11:28.853354,29229,1715713888,853049539,base_link,5.850026357430477,0.0,0.0,0.0,0.0,0.0010596760154951207
2024/05/14/15:11:28.873303,29230,1715713888,873062781,base_link,5.852175029879273,0.0,0.0,0.0,0.0,0.0010559069563120832
2024/05/14/15:11:28.893246,29231,1715713888,892997348,base_link,5.860014785267822,0.0,0.0,0.0,0.0,0.0012067213700554893
2024/05/14/15:11:28.913315,29232,1715713888,913041686,base_link,5.864463095553378,0.0,0.0,0.0,0.0,0.0012284867808891801
2024/05/14/15:11:28.933334,29233,1715713888,933035867,base_link,5.867343254313904,0.0,0.0,0.0,0.0,0.001235204587324933
2024/05/14/15:11:28.953387,29234,1715713888,953140540,base_link,5.869352098804294,0.0,0.0,0.0,0.0,0.00123885834864915
2024/05/14/15:11:28.973618,29235,1715713888,973129132,base_link,5.870832855877723,0.0,0.0,0.0,0.0,0.0012411693547849816
2024/05/14/15:11:28.993392,29236,1715713888,993184242,base_link,5.8852935444931065,0.0,0.0,0.0,0.0,0.0011011355644642096
2024/05/14/15:11:29.013454,29237,1715713889,13232269,base_link,5.8934987768343845,0.0,0.0,0.0,0.0,0.0010809329902130749
2024/05/14/15:11:29.033311,29238,1715713889,33071694,base_link,5.898802933708274,0.0,0.0,0.0,0.0,0.0010709838110652908
2024/05/14/15:11:29.053757,29239,1715713889,53502367,base_link,5.902503131098389,0.0,0.0,0.0,0.0,0.0010656539998987412
2024/05/14/15:11:29.073715,29240,1715713889,73512835,base_link,5.905231133345292,0.0,0.0,0.0,0.0,0.0010623458646938895
2024/05/14/15:11:29.093778,29241,1715713889,93490353,base_link,5.914124152128929,0.0,0.0,0.0,0.0,0.0010575490960814794
2024/05/14/15:11:29.113867,29242,1715713889,113582114,base_link,5.919169981739657,0.0,0.0,0.0,0.0,0.0010568602220925255
2024/05/14/15:11:29.133524,29243,1715713889,133080223,base_link,5.922470622203197,0.0,0.0,0.0,0.0,0.0010547735966797605
