time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
2024/05/14/15:47:29.193587,137246,1715716049,193360323,map,37.69801010353949,-4.850114111647934,-1.2886422872543335,0.0035376099369595288,0.015072085135951794,-0.13636230937698077,0.9905380548706673
2024/05/14/15:47:29.213264,137247,1715716049,213021450,map,37.74141909240814,-4.862643794602904,-1.2886422872543335,0.0035384488374617462,0.015071888210709348,-0.13641744210138473,0.9905304634669768
2024/05/14/15:47:29.233285,137248,1715716049,233019470,map,37.784317650845345,-4.875018057446022,-1.2886422872543335,0.0035392368139699638,0.01507170319459926,-0.13646922836101708,0.990523330000933
2024/05/14/15:47:29.253432,137249,1715716049,253204206,map,37.82684581192505,-4.887042819539336,-1.290252685546875,0.004001619059008771,0.01584106351670059,-0.1364929251185921,0.990506299396494
2024/05/14/15:47:29.273347,137250,1715716049,273070985,map,37.86918197423383,-4.899008521903635,-1.290252685546875,0.004001904647498823,0.015840991371309187,-0.13651078234711012,0.9905038384855187
2024/05/14/15:47:29.293793,137251,1715716049,293554093,map,37.911394768490176,-4.9109356407231015,-1.290252685546875,0.004002178336483486,0.015840922226832223,-0.13652789556006342,0.9905014797997563
2024/05/14/15:47:29.313190,137252,1715716049,312932955,map,37.95549584863018,-4.923387161230555,-1.290252685546875,0.004002451391838512,0.01584085323742174,-0.1365449691872788,0.9904991262697871
2024/05/14/15:47:29.333204,137253,1715716049,332964486,map,37.99915750462667,-4.935714376739827,-1.290252685546875,0.004002710357667892,0.015840787803205462,-0.13656116185471995,0.9904968938994486
2024/05/14/15:47:29.353285,137254,1715716049,353062843,map,38.042824760231404,-4.947735686164493,-1.2951499223709106,0.0038028290462693267,0.016305389605179212,-0.1365296865081687,0.9904944812885378
2024/05/14/15:47:29.373625,137255,1715716049,373328941,map,38.08631807972572,-4.959717194788575,-1.2951499223709106,0.003802421425950055,0.016305484667169873,-0.1365049250516747,0.9904978940904946
2024/05/14/15:47:29.393255,137256,1715716049,393015568,map,38.12970027461815,-4.971676300724844,-1.2951499223709106,0.003802047597729844,0.01630557183898905,-0.13648221639458386,0.990501023406382
2024/05/14/15:47:29.413399,137257,1715716049,413134778,map,38.174428251391014,-4.9840201147692085,-1.2951499223709106,0.0038017112803043563,0.016305650256062853,-0.136461786419497,0.99050383826024
2024/05/14/15:47:29.433599,137258,1715716049,433061382,map,38.218811486180364,-4.996276103931911,-1.2951499223709106,0.003801399852001066,0.016305722863370464,-0.1364428683975887,0.9905064444134155
2024/05/14/15:47:29.454064,137259,1715716049,453600632,map,38.26302613763521,-5.008492636973248,-1.2951499223709106,0.0038011133392259703,0.01630578965625996,-0.13642546392464988,0.9905088417343948
2024/05/14/15:47:29.473624,137260,1715716049,473257409,map,38.30698827545301,-5.020764071237454,-1.311826229095459,0.0035600081567352957,0.016638111680512758,-0.13642094678278432,0.9905048333352642
2024/05/14/15:47:29.493233,137261,1715716049,493004986,map,38.350877423519215,-5.033018245033258,-1.311826229095459,0.0035600238323409087,0.01663810832644149,-0.13642187998746408,0.9905047048057454
2024/05/14/15:47:29.513327,137262,1715716049,513022778,map,38.3966398355101,-5.0457993812166855,-1.311826229095459,0.0035600566617606253,0.01663810130196023,-0.13642383439817557,0.9905044356234504
2024/05/14/15:47:29.533240,137263,1715716049,533056253,map,38.44202020870417,-5.058477412729639,-1.311826229095459,0.003560092024483921,0.016638093735354506,-0.1364259396225928,0.9905041456650868
2024/05/14/15:47:29.553185,137264,1715716049,552963267,map,38.48778510327863,-5.071423551126699,-1.3234938383102417,0.003296311901503483,0.01734461021288655,-0.13643855458528784,0.9904912011961987
2024/05/14/15:47:29.580870,137265,1715716049,574315998,map,38.53337151205348,-5.084313004823452,-1.3234938383102417,0.0032966385422310094,0.017344548132218345,-0.13645720792611976,0.9904886315498118
2024/05/14/15:47:29.593748,137266,1715716049,593474739,map,38.57883976585445,-5.097164145555025,-1.3234938383102417,0.003296951255007105,0.017344488692696274,-0.13647506590623748,0.9904861711353165
2024/05/14/15:47:29.613951,137267,1715716049,613641843,map,38.62575940248819,-5.110416784025443,-1.3234938383102417,0.003297258994845372,0.017344430192712392,-0.13649263991495797,0.9904837495251787
2024/05/14/15:47:29.633731,137268,1715716049,633477381,map,38.67231634776221,-5.123565328514184,-1.3234938383102417,0.0032975523285819833,0.017344374425998343,-0.13650939125383557,0.9904814409790414
2024/05/14/15:47:29.653235,137269,1715716049,653009033,map,38.719006335477474,-5.136454362411345,-1.3346529006958008,0.0028751238115212177,0.01775360459806619,-0.13648312871898632,0.9904791258587535
2024/05/14/15:47:29.674348,137270,1715716049,673887471,map,38.76553457099924,-5.149306830642779,-1.3346529006958008,0.0028748444947478574,0.01775364983002287,-0.13646754555223126,0.9904812730172103
2024/05/14/15:47:29.693733,137271,1715716049,693466207,map,38.81195409487888,-5.1621374223415,-1.3346529006958008,0.002874593520056434,0.017753690468477332,-0.13645354360379802,0.9904832020911867
2024/05/14/15:47:29.714032,137272,1715716049,713765769,map,38.85967230071713,-5.175339282180003,-1.3346529006958008,0.0028743749139004916,0.017753725862770124,-0.13644134750893397,0.9904848822050695
2024/05/14/15:47:29.733649,137273,1715716049,733377069,map,38.90706347080104,-5.188458225680435,-1.3346529006958008,0.0028741769954122994,0.017753757905161826,-0.13643030558761618,0.9904864031899245
2024/05/14/15:47:29.753295,137274,1715716049,753027562,map,38.954569113739566,-5.201511915850171,-1.3486602306365967,0.003647753683192044,0.017837368201731468,-0.13641920426243476,0.990483883209165
2024/05/14/15:47:29.779506,137275,1715716049,773145271,map,39.00192430997413,-5.214534882106041,-1.3486602306365967,0.0036473564696511583,0.017837449427557626,-0.13639714757147595,0.9904869208238277
2024/05/14/15:47:29.793203,137276,1715716049,792990704,map,39.04917698008853,-5.227540055190952,-1.3486602306365967,0.003646994753811311,0.017837523386475342,-0.1363770620448244,0.9904896865372828
2024/05/14/15:47:29.813720,137277,1715716049,813479540,map,39.09731181069892,-5.240802130434019,-1.3486602306365967,0.003646669596061574,0.01783758986395141,-0.13635900655614272,0.9904921723667102
2024/05/14/15:47:29.833651,137278,1715716049,833417607,map,39.14519096723013,-5.254002921559585,-1.3486602306365967,0.0036463719051836336,0.017837650720497623,-0.13634247627809779,0.990494447915312
2024/05/14/15:47:29.853237,137279,1715716049,852960153,map,39.193528096392335,-5.267786195352879,-1.356284260749817,0.003545990816899079,0.017961627280542704,-0.1363686660062535,0.9904889665343256
2024/05/14/15:47:29.876351,137280,1715716049,873062463,map,39.24170142769594,-5.281509409090566,-1.356284260749817,0.003546475953086221,0.01796153149797783,-0.13639541872864416,0.9904852829014671
2024/05/14/15:47:29.894166,137281,1715716049,893726749,map,39.2897539943321,-5.295186736400467,-1.356284260749817,0.003546934251511556,0.017961441001604597,-0.1364206915285448,0.990481802365614
2024/05/14/15:47:29.913098,137282,1715716049,912899465,map,39.339299652399895,-5.3092700772063095,-1.356284260749817,0.0035473330118688997,0.017961362251833063,-0.13644268114170288,0.9904787734512158
2024/05/14/15:47:29.933282,137283,1715716049,933072107,map,39.38848959829285,-5.3232458623973535,-1.356284260749817,0.0035477297785420124,0.017961283886657842,-0.13646456084222583,0.9904757591827776
2024/05/14/15:47:29.953569,137284,1715716049,953333714,map,39.43752099501677,-5.337292412514675,-1.366140604019165,0.003328042341612993,0.01803564862826222,-0.13649512609549447,0.9904709587185812
2024/05/14/15:47:29.975832,137285,1715716049,973592550,map,39.48639585548769,-5.351279541781756,-1.366140604019165,0.003328637784264657,0.018035538743571583,-0.1365278262839398,0.9904664518109195
2024/05/14/15:47:29.993885,137286,1715716049,993614108,map,39.53516341578784,-5.36522327591802,-1.366140604019165,0.0033291998163028037,0.01803543500592196,-0.13655869169316104,0.9904621967726898
2024/05/14/15:47:30.013296,137287,1715716050,13048103,map,39.584810683309996,-5.379401890587068,-1.366140604019165,0.0033297785463811008,0.01803532816728784,-0.13659047416439946,0.9904578142860375
2024/05/14/15:47:30.033343,137288,1715716050,33087713,map,39.63419853838076,-5.393498261006437,-1.366140604019165,0.0033303070671646946,0.018035230580951796,-0.13661949930292827,0.9904538111002186
2024/05/14/15:47:30.053116,137289,1715716050,52899391,map,39.68340451103262,-5.407494008699482,-1.377593755722046,0.0033597486275275283,0.018323336006494884,-0.1366434190533317,0.990445123909532
2024/05/14/15:47:30.073638,137290,1715716050,73203761,map,39.73250766845191,-5.421452527568489,-1.377593755722046,0.0033601807426969464,0.018323256769021537,-0.13666677651353804,0.9904419011956993
2024/05/14/15:47:30.093966,137291,1715716050,93604695,map,39.78154285301004,-5.435384918080591,-1.377593755722046,0.0033605926227206,0.018323181232286084,-0.13668904021081535,0.9904388288698089
2024/05/14/15:47:30.114066,137292,1715716050,113731366,map,39.831717404322546,-5.4496291037503335,-1.377593755722046,0.003360901920494296,0.018323124502330455,-0.13670575895840875,0.9904365213956714
2024/05/14/15:47:30.133923,137293,1715716050,133674768,map,39.881637221732284,-5.463797469088012,-1.377593755722046,0.0033612380198407613,0.01832306285043693,-0.13672392644977283,0.9904340136439731
2024/05/14/15:47:30.153191,137294,1715716050,152982765,map,39.931948676567664,-5.47783580234419,-1.3931399583816528,0.0028389694885261906,0.01868212390120046,-0.13670678987222842,0.9904313060993245
2024/05/14/15:47:30.173281,137295,1715716050,173040397,map,39.982124175281754,-5.4918397452315695,-1.3931399583816528,0.0028388705205757685,0.018682138940281808,-0.13670154309443702,0.9904320302849575
2024/05/14/15:47:30.193239,137296,1715716050,192995938,map,40.032204178605745,-5.505820836889222,-1.3931399583816528,0.0028387853355382035,0.018682151884494496,-0.13669702701695283,0.9904326535931204
2024/05/14/15:47:30.213401,137297,1715716050,213132665,map,40.083675679158915,-5.520193011967044,-1.3931399583816528,0.0028384782073935066,0.01868219855056519,-0.13668074464699964,0.9904349007085348
2024/05/14/15:47:30.233194,137298,1715716050,232954227,map,40.13482744648827,-5.534480727970573,-1.3931399583816528,0.002838304565249236,0.01868222493204365,-0.1366715390265628,0.9904361710473292
2024/05/14/15:47:30.253331,137299,1715716050,253063233,map,40.18586607499314,-5.5487857723124705,-1.4042329788208008,0.003377670731865632,0.018399311312872934,-0.13668017112988187,0.9904385834081513
2024/05/14/15:47:30.275423,137300,1715716050,273832053,map,40.236772859038375,-5.563054757896438,-1.4042329788208008,0.003377634026471124,0.01839931805106211,-0.136678195271293,0.9904388560739231
2024/05/14/15:47:30.293274,137301,1715716050,292995139,map,40.28759203207526,-5.577300532126616,-1.4042329788208008,0.003377603070999186,0.018399323733650986,-0.13667652893230395,0.9904390860232931
2024/05/14/15:47:30.313230,137302,1715716050,312944923,map,40.33903247857187,-5.591722025522864,-1.4042329788208008,0.003377569882917175,0.018399329826026992,-0.1366747424116286,0.9904393325541722
2024/05/14/15:47:30.333138,137303,1715716050,332907076,map,40.39027088898876,-5.606089059891036,-1.4042329788208008,0.003377547857122833,0.018399333869294304,-0.1366735567590718,0.9904394961664563
2024/05/14/15:47:30.353076,137304,1715716050,352862380,map,40.44140545730285,-5.620428881455815,-1.4042329788208008,0.0033775297406666354,0.018399337194905364,-0.13667258154695414,0.9904396307382547
2024/05/14/15:47:30.374530,137305,1715716050,374168707,map,40.49259719368421,-5.635081582690014,-1.4144415855407715,0.003854960400431293,0.017184866034376675,-0.13671002378839464,0.9904545365918963
2024/05/14/15:47:30.393271,137306,1715716050,393000785,map,40.54371750927666,-5.649700807200335,-1.4144415855407715,0.0038553576099626522,0.017184776926328416,-0.13673291709311333,0.9904513764152683
2024/05/14/15:47:30.413394,137307,1715716050,413087460,map,40.59555116897599,-5.664508038141624,-1.4144415855407715,0.0038557287279035015,0.01718469366282641,-0.1367543066415151,0.990448423328893
2024/05/14/15:47:30.433357,137308,1715716050,433071669,map,40.64719423761582,-5.6792516706574405,-1.4144415855407715,0.003856076943331198,0.017184615530045355,-0.136774376229583,0.9904456520509847
2024/05/14/15:47:30.453290,137309,1715716050,453019763,map,40.69873858018979,-5.69395845192565,-1.4144415855407715,0.0038564040425097413,0.017184542128589896,-0.13679322880296158,0.9904430484451653
2024/05/14/15:47:30.476162,137310,1715716050,473835984,map,40.75070156334923,-5.708918934114994,-1.4352333545684814,0.0048499940610740085,0.015829633485145506,-0.13684068692758614,0.9904547070222445
2024/05/14/15:47:30.494010,137311,1715716050,493466912,map,40.8025666881525,-5.7238328177097,-1.4352333545684814,0.0048504054785933285,0.015829507426313835,-0.13686642923613584,0.9904511501378973
2024/05/14/15:47:30.514030,137312,1715716050,513694352,map,40.85457396449259,-5.7387698372269025,-1.4352333545684814,0.004850787324524389,0.015829390417786988,-0.13689032135727397,0.9904478482888617
2024/05/14/15:47:30.533752,137313,1715716050,533429061,map,40.90645527683484,-5.753656686911466,-1.4352333545684814,0.004851142832086553,0.015829281471032988,-0.13691256557236317,0.9904447736495594
2024/05/14/15:47:30.553808,137314,1715716050,553617934,map,40.95852519782502,-5.768618511340011,-1.4521297216415405,0.005553931733799847,0.014992094555322452,-0.13694916753092876,0.9904490478847088
2024/05/14/15:47:30.574393,137315,1715716050,574002500,map,41.01049989497047,-5.783535668125015,-1.4521297216415405,0.005554277181773495,0.014991966577052806,-0.1369719895275883,0.9904458920243927
2024/05/14/15:47:30.593741,137316,1715716050,593448685,map,41.062399469938306,-5.7984160057853655,-1.4521297216415405,0.0055545972014274594,0.014991848011147004,-0.13699313171300473,0.9904429679727167
2024/05/14/15:47:30.613799,137317,1715716050,613543068,map,41.114812206847105,-5.813426186343315,-1.4521297216415405,0.005554894673819921,0.014991737791937436,-0.1370127844014378,0.9904402495121579
2024/05/14/15:47:30.633733,137318,1715716050,633420195,map,41.16707243106673,-5.828381506827636,-1.4521297216415405,0.00555517200954499,0.01499163502770148,-0.13703110683066494,0.9904377147018905
2024/05/14/15:47:30.653272,137319,1715716050,652985435,map,41.21957216132991,-5.843626130810025,-1.466132640838623,0.005302746698414606,0.014673925129635241,-0.1370648138186326,0.9904391922837089
2024/05/14/15:47:30.674486,137320,1715716050,674174186,map,41.27196143244287,-5.858813898958833,-1.466132640838623,0.005303256265975666,0.014673740976147749,-0.13709920799968345,0.9904344319361085
2024/05/14/15:47:30.693350,137321,1715716050,693010152,map,41.324265225388345,-5.873954876872811,-1.466132640838623,0.005303728909757544,0.01467357014872283,-0.13713111018178786,0.990430015406971
2024/05/14/15:47:30.713277,137322,1715716050,712997174,map,41.37722375695168,-5.889259204964887,-1.466132640838623,0.0053041686585352295,0.01467341119506641,-0.1371607922454962,0.9904259052899061
2024/05/14/15:47:30.733275,137323,1715716050,733018544,map,41.42999630881567,-5.904493626702767,-1.466132640838623,0.005304578939429511,0.014673262879572784,-0.13718848547153506,0.9904220697524712
2024/05/14/15:47:30.753371,137324,1715716050,753105983,map,41.48232357847577,-5.9198039836601835,-1.4723764657974243,0.0051448150053472076,0.013785156053029868,-0.13723329465750603,0.9904294640147779
2024/05/14/15:47:30.773599,137325,1715716050,773241088,map,41.53458646906484,-5.935067944786814,-1.4723764657974243,0.005145414017513432,0.013784932478398584,-0.13727633242372353,0.9904234997754474
2024/05/14/15:47:30.793359,137326,1715716050,793040355,map,41.586806816992755,-5.950294769346253,-1.4723764657974243,0.005145971344561117,0.013784724435642074,-0.137316375595821,0.9904179488197807
2024/05/14/15:47:30.813067,137327,1715716050,812862498,map,41.63973769239042,-5.965698594866531,-1.4723764657974243,0.005146491245768672,0.01378453034030751,-0.13735373011594032,0.9904127690889247
2024/05/14/15:47:30.833673,137328,1715716050,833371346,map,41.692510435572615,-5.981037975179476,-1.4723764657974243,0.005146977318413147,0.013784348854021813,-0.1373886543776865,0.9904079250487866
2024/05/14/15:47:30.853120,137329,1715716050,852876362,map,41.74520559189085,-5.996337347486457,-1.4723764657974243,0.005147432709024289,0.013784178805851971,-0.1374213744012018,0.9904033856004526
2024/05/14/15:47:30.874410,137330,1715716050,873974479,map,41.79804282175767,-6.0116767970321465,-1.4965155124664307,0.004376080950969772,0.013040254378695073,-0.1374453394871184,0.9904138429638997
2024/05/14/15:47:30.894055,137331,1715716050,893579926,map,41.85082504567536,-6.026980288196271,-1.4965155124664307,0.0043764927664126235,0.013040116173410976,-0.13747661717319792,0.9904095018788255
2024/05/14/15:47:30.913345,137332,1715716050,913055749,map,41.903644162247346,-6.042276166582989,-1.4965155124664307,0.004376876650338788,0.013039987328913923,-0.137505773615093,0.9904054542982709
2024/05/14/15:47:30.933251,137333,1715716050,932939898,map,41.95639340554831,-6.057536115315253,-1.4965155124664307,0.004377235500765041,0.013039866875139437,-0.13753302888558896,0.9904016698525933
2024/05/14/15:47:30.953344,137334,1715716050,953056262,map,42.00942708873073,-6.072779508491206,-1.51130211353302,0.004631525755024842,0.012569612789819854,-0.13755666082416593,0.9904033112153856
2024/05/14/15:47:30.974248,137335,1715716050,973817817,map,42.062399465224665,-6.087992128872965,-1.51130211353302,0.004631760451850537,0.012569526308581982,-0.1375751534392844,0.9904007426085927
2024/05/14/15:47:30.994187,137336,1715716050,993726861,map,42.11532361797288,-6.103179295151112,-1.51130211353302,0.004631978756105269,0.01256944586322129,-0.13759235449537383,0.9903983530821898
2024/05/14/15:47:31.013774,137337,1715716051,13537039,map,42.16917223684488,-6.118616027384771,-1.51130211353302,0.0046321824478900405,0.012569370798688403,-0.13760840423898624,0.9903961232185304
2024/05/14/15:47:31.033862,137338,1715716051,33636510,map,42.2228335492142,-6.133991053953906,-1.51130211353302,0.004632373133945612,0.012569300523631385,-0.1376234292598967,0.9903940354839789
2024/05/14/15:47:31.053154,137339,1715716051,52930317,map,42.27679151672401,-6.14979658193716,-1.5229145288467407,0.004349325934417171,0.01226466680627558,-0.1376615062709984,0.990393846408209
2024/05/14/15:47:31.074731,137340,1715716051,74426645,map,42.33063152855947,-6.1655389921810695,-1.5229145288467407,0.004349799425545569,0.012264498885412124,-0.13769974168816695,0.9903885310579174
2024/05/14/15:47:31.093317,137341,1715716051,93063000,map,42.38438454558231,-6.181230487072588,-1.5229145288467407,0.004350238452174396,0.012264343168795268,-0.13773519430797618,0.9903836012177258
2024/05/14/15:47:31.113788,137342,1715716051,113476083,map,42.43868725748152,-6.197053482865263,-1.5229145288467407,0.004350646600130071,0.012264198388542502,-0.1377681536346194,0.9903790169203683
2024/05/14/15:47:31.133200,137343,1715716051,132945366,map,42.492812899347555,-6.212805832075067,-1.5229145288467407,0.0043510271565183325,0.012264063381929816,-0.13779888506203938,0.9903747414931917
2024/05/14/15:47:31.153224,137344,1715716051,153001071,map,42.546838999220604,-6.228511325740993,-1.5229145288467407,0.0043513827379666825,0.012263937223440009,-0.1378275998505171,0.9903707457470121
2024/05/14/15:47:31.175068,137345,1715716051,174710493,map,42.60107316708641,-6.244348624760915,-1.5390702486038208,0.004107029460968998,0.012128916261913742,-0.13785976130640912,0.9903689756408256
2024/05/14/15:47:31.193238,137346,1715716051,193005076,map,42.65521948051177,-6.260136127892576,-1.5390702486038208,0.004107426695409743,0.012128781745237991,-0.1378921970114935,0.9903644600361332
2024/05/14/15:47:31.213199,137347,1715716051,212966308,map,42.709904629025694,-6.276053613544404,-1.5390702486038208,0.004107795681783721,0.012128656781297011,-0.1379223263441175,0.990360264547778
2024/05/14/15:47:31.233233,137348,1715716051,232973312,map,42.76441522919639,-6.291902231908916,-1.5390702486038208,0.00410813946006666,0.012128540343274046,-0.13795039749161644,0.9903563548194272
2024/05/14/15:47:31.253370,137349,1715716051,253085806,map,42.818826349591674,-6.307705077432013,-1.5390702486038208,0.004108460469975967,0.012128431607113419,-0.13797660963534175,0.9903527032794199
2024/05/14/15:47:31.275197,137350,1715716051,274492416,map,42.873687139180966,-6.3239302619532065,-1.5409966707229614,0.0037330420327391033,0.011329047656144425,-0.13802064638107192,0.9903575204182264
2024/05/14/15:47:31.293318,137351,1715716051,293057532,map,42.92843542921728,-6.340087389244487,-1.5409966707229614,0.0037335449472587095,0.011328881928071601,-0.13806461011869803,0.9903513924406622
2024/05/14/15:47:31.313337,137352,1715716051,313055461,map,42.98315758564382,-6.356205059948631,-1.5409966707229614,0.003734010827818671,0.011328728381911242,-0.13810533675599077,0.9903457138978797
2024/05/14/15:47:31.333372,137353,1715716051,333117546,map,43.03777009733982,-6.372262924213922,-1.5409966707229614,0.0037344436434776553,0.011328585714336885,-0.1381431731905265,0.9903404368080903
2024/05/14/15:47:31.353238,137354,1715716051,353013475,map,43.092304752395975,-6.388272797958251,-1.5409966707229614,0.0037348466739751873,0.011328452848261533,-0.13817840607476803,0.9903355215133016
2024/05/14/15:47:31.374852,137355,1715716051,373975634,map,43.14711579990562,-6.404046959134717,-1.5693812370300293,0.003339169343895274,0.010990216727868367,-0.13818640866362222,0.9903396293923705
2024/05/14/15:47:31.393586,137356,1715716051,393379813,map,43.20183741702592,-6.419783091212332,-1.5693812370300293,0.0033392908864581647,0.010990179798726914,-0.1381973609977775,0.9903381011036673
2024/05/14/15:47:31.413671,137357,1715716051,413327496,map,43.25650459948025,-6.4354927665996255,-1.5693812370300293,0.0033394023042915303,0.010990145944564163,-0.13820740099889123,0.9903367000134343
2024/05/14/15:47:31.433671,137358,1715716051,433409256,map,43.31109522644617,-6.45117101895244,-1.5693812370300293,0.003339504850861418,0.01099011478483281,-0.1382166416140729,0.990335410386448
2024/05/14/15:47:31.453041,137359,1715716051,452843866,map,43.3656743242868,-6.466909795956264,-1.586270809173584,0.0042148916314405024,0.011808501358845975,-0.13823922417464407,0.9903194993959203
2024/05/14/15:47:31.473780,137360,1715716051,473396182,map,43.420184415568265,-6.482615184384132,-1.586270809173584,0.004215038549887738,0.011808448917178525,-0.1382515455010699,0.9903177793772862
2024/05/14/15:47:31.493546,137361,1715716051,493327204,map,43.47463604910493,-6.498291839699675,-1.586270809173584,0.0042151729978828455,0.011808400924959049,-0.13826282102130438,0.9903162052129735
2024/05/14/15:47:31.513554,137362,1715716051,513269244,map,43.52971380296329,-6.514134743008537,-1.586270809173584,0.004215296383627446,0.011808356879974106,-0.13827316882723506,0.9903147604507714
2024/05/14/15:47:31.533776,137363,1715716051,533442592,map,43.58464335250373,-6.529926374472699,-1.586270809173584,0.004215410125445634,0.011808316276292096,-0.138282707861369,0.9903134285117621
2024/05/14/15:47:31.553151,137364,1715716051,552891422,map,43.63968554802281,-6.545862643630879,-1.593428134918213,0.00436674128017718,0.01274003808507151,-0.13830191006679055,0.9902985432040482
2024/05/14/15:47:31.573937,137365,1715716051,573697885,map,43.694634091088716,-6.561755534028097,-1.593428134918213,0.004366956134603115,0.01273996444012024,-0.1383186109893447,0.9902962106633354
2024/05/14/15:47:31.593124,137366,1715716051,592803218,map,43.7495114909728,-6.577613483632879,-1.593428134918213,0.004367153716184583,0.0127398967121516,-0.13833396932103423,0.9902940653826366
2024/05/14/15:47:31.613156,137367,1715716051,612864840,map,43.80438641836721,-6.59345781861053,-1.593428134918213,0.004367335961998168,0.01273983423801556,-0.13834813562189943,0.990292086391751
2024/05/14/15:47:31.633710,137368,1715716051,633429741,map,43.85918662534693,-6.609269379484908,-1.593428134918213,0.004367504571368299,0.012739776435878026,-0.13836124197369573,0.9902902552886599
2024/05/14/15:47:31.653355,137369,1715716051,653091260,map,43.913833293280554,-6.6249991810900655,-1.5943305492401123,0.004927196494854317,0.012814523403932377,-0.13838129766845123,0.9902838619205236
2024/05/14/15:47:31.673866,137370,1715716051,673080868,map,43.96844032741804,-6.640708280768919,-1.5943305492401123,0.004927351739236321,0.012814463711239735,-0.13839329469941672,0.9902821853930683
2024/05/14/15:47:31.693284,137371,1715716051,693049773,map,44.02301636419894,-6.6564002565952185,-1.5943305492401123,0.004927495919864582,0.012814408270714384,-0.1384044367735187,0.9902806282090124
2024/05/14/15:47:31.713212,137372,1715716051,712983940,map,44.07758538266502,-6.672082908500515,-1.5943305492401123,0.004927630165562515,0.012814356648707483,-0.13841481111790654,0.9902791782057347
2024/05/14/15:47:31.733082,137373,1715716051,732867023,map,44.13212380455941,-6.687750312835903,-1.5943305492401123,0.004927755590208385,0.012814308417234436,-0.1384245038061488,0.990277823376174
2024/05/14/15:47:31.753090,137374,1715716051,752867481,map,44.186915689161104,-6.703631922157314,-1.6024346351623535,0.004432369216593908,0.012733131447737784,-0.13843810043628443,0.9902793110099068
2024/05/14/15:47:31.773235,137375,1715716051,772952800,map,44.24166000738212,-6.719484417207733,-1.6024346351623535,0.0044326050101165144,0.012733049366191436,-0.13845643857238354,0.9902767472199446
2024/05/14/15:47:31.793100,137376,1715716051,792879746,map,44.29636421883878,-6.7353116788556715,-1.6024346351623535,0.004432823275266264,0.012732973382043798,-0.13847341355474593,0.990274373699107
2024/05/14/15:47:31.813174,137377,1715716051,812909814,map,44.351307179308215,-6.751194195934127,-1.6024346351623535,0.004433025809440632,0.012732902870532367,-0.13848916515721368,0.9902721709715568
2024/05/14/15:47:31.833074,137378,1715716051,832902324,map,44.40617715238549,-6.7670450507280915,-1.6024346351623535,0.004433214398211301,0.012732837210813237,-0.13850383223677462,0.9902701196756315
2024/05/14/15:47:31.853074,137379,1715716051,852867810,map,44.461395095978055,-6.782891828927551,-1.6171691417694092,0.0039178577619775395,0.012729501099879971,-0.1385040316482592,0.9902723077060588
2024/05/14/15:47:31.873139,137380,1715716051,872908166,map,44.516538193436475,-6.798709653027322,-1.6171691417694092,0.003917936639514716,0.012729476822858087,-0.1385101678102964,0.9902714494548799
2024/05/14/15:47:31.893113,137381,1715716051,892870538,map,44.57162034996298,-6.814503543804369,-1.6171691417694092,0.003918008877409885,0.01272945458892369,-0.1385157874567463,0.9902706634135652
2024/05/14/15:47:31.914006,137382,1715716051,913525210,map,44.627074898145324,-6.8303972384762925,-1.6171691417694092,0.00391807523735848,0.012729434163753368,-0.13852094984124766,0.9902699413025641
2024/05/14/15:47:31.933553,137383,1715716051,933353348,map,44.682413878972554,-6.8462533044416825,-1.6171691417694092,0.00391813661913769,0.012729415270494766,-0.13852572495966392,0.9902692733376637
2024/05/14/15:47:31.953108,137384,1715716051,952923059,map,44.73784026929923,-6.862284454371807,-1.6280205249786377,0.003555088495664872,0.01267334986212411,-0.13853703927103486,0.9902697795545798
2024/05/14/15:47:31.973384,137385,1715716051,973049510,map,44.79318785367106,-6.8782793422602015,-1.6280205249786377,0.0035552744439722728,0.012673297699014553,-0.13855156890852938,0.990267746774601
2024/05/14/15:47:31.993186,137386,1715716051,992954787,map,44.84847410825885,-6.894244632891106,-1.6280205249786377,0.0035554460752466014,0.01267324954957581,-0.13856497986763233,0.9902658703112729
2024/05/14/15:47:32.013309,137387,1715716052,13031694,map,44.90348155282031,-6.910120236031666,-1.6280205249786377,0.003555604982499885,0.012673204967498627,-0.1385773966173843,0.9902641327927658
2024/05/14/15:47:32.033615,137388,1715716052,33345324,map,44.958467377810656,-6.925980040283127,-1.6280205249786377,0.003555752534912601,0.012673163569143758,-0.13858892613829138,0.9902625192851113
2024/05/14/15:47:32.053481,137389,1715716052,53223582,map,45.01342783739863,-6.94182398728382,-1.6280205249786377,0.0035558898780959714,0.012673125033497639,-0.13859965794252188,0.9902610172915403
2024/05/14/15:47:32.073963,137390,1715716052,73260742,map,45.06846562037825,-6.957581878065243,-1.644850492477417,0.0032087871346264387,0.012526220782302663,-0.13859957455054428,0.9902640836728585
2024/05/14/15:47:32.093215,137391,1715716052,92968574,map,45.123467474868725,-6.973325777626178,-1.644850492477417,0.00320883328257192,0.01252620896069493,-0.1386032227907854,0.9902635730501479
2024/05/14/15:47:32.113284,137392,1715716052,113017692,map,45.17883261515415,-6.989169477404044,-1.644850492477417,0.0032088760017839,0.012526198017256098,-0.13860659997282096,0.9902631003536444
