time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/05/14/15:47:21.174534,275774,1715716041,174463665,gps,0.019385887758708177,-0.011661080546722883,-0.936560129407293,0.34977611490907157,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.0015576949517022564,-0.00014278625571750143,0.0002999630685601288,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.0022267441981482267,-0.008522158243173301,-0.014443064744112348,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.185549,275775,1715716041,185433600,gps,0.019382036054240215,-0.011664410728010423,-0.9365608238371612,0.3497743579140963,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.00015496380708723714,-9.892285518018044e-05,-0.00020066458715233565,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.010043781160128256,-0.002820962163392173,0.016868764814806203,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.194321,275776,1715716041,194228876,gps,0.019382036054240215,-0.011664410728010423,-0.9365608238371612,0.3497743579140963,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.0003630097073065367,-0.00013008894269835383,4.801346556562754e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.01525633253493907,0.0016888600027516701,0.007507657347962576,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.205712,275777,1715716041,205602617,gps,0.019393609381881186,-0.011670162628169528,-0.9365607885510562,0.3497736190280778,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.0004046977307575813,0.0006075089623401011,-0.00017049024926209206,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0049314252642408945,-0.015677912513149272,-0.00847000371887585,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.214691,275778,1715716041,214582878,gps,0.019393609381881186,-0.011670162628169528,-0.9365607885510562,0.3497736190280778,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.00030497043677167227,1.7201164909393074e-05,-0.0003617895344468181,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.011020166592879884,-0.0031214495618972545,0.025755088394967218,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.234177,275779,1715716041,234102930,gps,0.01939534581050712,-0.011650501428793019,-0.9365608180124263,0.34977409930016773,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-0.0009080803424865893,-0.0009061244542890669,-1.1294151997083501e-05,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.013429264197326794,0.014382889614235374,-0.008618871033642964,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.235416,275780,1715716041,235320894,gps,0.01939534581050712,-0.011650501428793019,-0.9365608180124263,0.34977409930016773,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-6.0772013837878326e-05,0.000582576759371862,0.00029877319708614337,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.016829559861790376,-0.01323469659109909,-0.004741318091640539,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.256132,275781,1715716041,255846573,gps,0.01939298684417013,-0.011661627907520386,-0.9365628043457412,0.3497685406262967,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",-9.933312231547828e-05,-4.905637106070469e-05,-0.0004618279383843096,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.008795529902079257,-0.01020866098474226,0.02259805607091171,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.259625,275782,1715716041,259381213,gps,0.01939298684417013,-0.011661627907520386,-0.9365628043457412,0.3497685406262967,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.0002546902753402958,-0.00010746223662473205,0.0003218157148140368,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.024073305388694465,-0.011874704903000155,-0.02668739241210854,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
2024/05/14/15:47:21.264793,275783,1715716041,264683156,gps,0.01937934722700645,-0.011657041604660743,-0.9365596385916352,0.3497779261805811,"(0.002725031817626622, 0.0, 0.0, 0.0, 0.0027318494221906797, 0.0, 0.0, 0.0, 0.016400943190358896)",0.0007031607912602884,-0.000746138245585129,0.00030709725519594526,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",-0.009227394997203129,-0.005423053158364711,0.020506611870421857,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)"
